Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[115]    0.0    0.00    0.00 1204685         __gnu_cxx::new_allocator<int>::max_size() const [115]
                0.00    0.00 1204685/1809372     __gnu_cxx::new_allocator<int>::_M_max_size() const [112]
-----------------------------------------------
                0.00    0.00    4687/1204685     std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [149]
                0.00    0.00 1199998/1204685     std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [43]
[116]    0.0    0.00    0.00 1204685         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [116]
                0.00    0.00 1204685/1204685     __gnu_cxx::new_allocator<int>::max_size() const [115]
-----------------------------------------------
                0.00    0.00      10/1200020     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [8]
                0.00    0.00      10/1200020     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
                0.00    0.00 1200000/1200020     kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[117]    0.0    0.00    0.00 1200020         std::_Bit_reference::operator bool() const [117]
-----------------------------------------------
                0.00    0.00  600010/1200020     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [8]
                0.00    0.00  600010/1200020     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
[118]    0.0    0.00    0.00 1200020         std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [118]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::allocator<std::_List_node<int> >::allocator() [120]
[119]    0.0    0.00    0.00 1200000         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [119]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [56]
[120]    0.0    0.00    0.00 1200000         std::allocator<std::_List_node<int> >::allocator() [120]
                0.00    0.00 1200000/1200000     __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [119]
-----------------------------------------------
                0.00    0.00 1200000/1200000     std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [41]
[121]    0.0    0.00    0.00 1200000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [121]
                0.00    0.00      20/72          std::_List_node<int>::_M_valptr() [155]
                0.00    0.00      20/40          std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [156]
                0.00    0.00      20/20          void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [175]
                0.00    0.00      20/20          std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [179]
-----------------------------------------------
                0.00    0.00 1199998/1199998     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[122]    0.0    0.00    0.00 1199998         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [122]
                0.00    0.00 1199998/1199998     std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [123]
-----------------------------------------------
                0.00    0.00 1199998/1199998     std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [122]
[123]    0.0    0.00    0.00 1199998         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [123]
                0.00    0.00 1199998/1199998     int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [124]
-----------------------------------------------
                0.00    0.00 1199998/1199998     std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [123]
[124]    0.0    0.00    0.00 1199998         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [124]
                0.00    0.00 3599994/3599994     int* std::__niter_base<int*>(int*) [106]
                0.00    0.00 1199998/1199998     std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [125]
-----------------------------------------------
                0.00    0.00 1199998/1199998     int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [124]
[125]    0.0    0.00    0.00 1199998         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [125]
-----------------------------------------------
                0.00    0.00  599995/1199994     kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
                0.00    0.00  599999/1199994     std::vector<int, std::allocator<int> >::push_back(int const&) [4]
[126]    0.0    0.00    0.00 1199994         std::vector<int, std::allocator<int> >::end() [126]
                0.00    0.00 1199994/2399988     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [111]
-----------------------------------------------
                0.00    0.00  604687/604687      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [128]
[127]    0.0    0.00    0.00  604687         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [127]
                0.00    0.00  604687/1809372     __gnu_cxx::new_allocator<int>::_M_max_size() const [112]
-----------------------------------------------
                0.00    0.00    4688/604687      std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [146]
                0.00    0.00  599999/604687      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [139]
[128]    0.0    0.00    0.00  604687         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [128]
                0.00    0.00  604687/604687      __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00       1/600010      std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [260]
                0.00    0.00      10/600010      std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [195]
                0.00    0.00  599999/600010      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [9]
[129]    0.0    0.00    0.00  600010         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [129]
-----------------------------------------------
                0.00    0.00       1/600002      std::deque<int, std::allocator<int> >::begin() [280]
                0.00    0.00  600001/600002      std::deque<int, std::allocator<int> >::end() [132]
[130]    0.0    0.00    0.00  600002         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [130]
-----------------------------------------------
                0.00    0.00       1/600001      std::deque<int, std::allocator<int> >::~deque() [85]
                0.00    0.00    4687/600001      std::deque<int, std::allocator<int> >::_M_pop_back_aux() [81]
                0.00    0.00  595313/600001      std::deque<int, std::allocator<int> >::pop_back() [35]
[131]    0.0    0.00    0.00  600001         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [131]
-----------------------------------------------
                0.00    0.00       1/600001      std::deque<int, std::allocator<int> >::~deque() [85]
                0.00    0.00  600000/600001      std::deque<int, std::allocator<int> >::back() [137]
[132]    0.0    0.00    0.00  600001         std::deque<int, std::allocator<int> >::end() [132]
                0.00    0.00  600001/600002      std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [130]
-----------------------------------------------
                0.00    0.00  600000/600000      kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[133]    0.0    0.00    0.00  600000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [133]
-----------------------------------------------
                0.00    0.00  600000/600000      kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[134]    0.0    0.00    0.00  600000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [134]
-----------------------------------------------
                0.00    0.00  600000/600000      std::deque<int, std::allocator<int> >::back() [137]
[135]    0.0    0.00    0.00  600000         std::_Deque_iterator<int, int&, int*>::operator*() const [135]
-----------------------------------------------
                0.00    0.00  600000/600000      std::deque<int, std::allocator<int> >::back() [137]
[136]    0.0    0.00    0.00  600000         std::_Deque_iterator<int, int&, int*>::operator--() [136]
                0.00    0.00    4687/14083       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [144]
-----------------------------------------------
                0.00    0.00  600000/600000      std::stack<int, std::deque<int, std::allocator<int> > >::top() [138]
[137]    0.0    0.00    0.00  600000         std::deque<int, std::allocator<int> >::back() [137]
                0.00    0.00  600000/600001      std::deque<int, std::allocator<int> >::end() [132]
                0.00    0.00  600000/600000      std::_Deque_iterator<int, int&, int*>::operator--() [136]
                0.00    0.00  600000/600000      std::_Deque_iterator<int, int&, int*>::operator*() const [135]
-----------------------------------------------
                0.00    0.00  600000/600000      kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[138]    0.0    0.00    0.00  600000         std::stack<int, std::deque<int, std::allocator<int> > >::top() [138]
                0.00    0.00  600000/600000      std::deque<int, std::allocator<int> >::back() [137]
-----------------------------------------------
                0.00    0.00  599999/599999      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[139]    0.0    0.00    0.00  599999         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [139]
                0.00    0.00  599999/604687      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [128]
-----------------------------------------------
                0.00    0.00  599996/599996      std::allocator<int>::allocator() [141]
[140]    0.0    0.00    0.00  599996         __gnu_cxx::new_allocator<int>::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       1/599996      std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [257]
                0.00    0.00  599995/599996      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [28]
[141]    0.0    0.00    0.00  599996         std::allocator<int>::allocator() [141]
                0.00    0.00  599996/599996      __gnu_cxx::new_allocator<int>::new_allocator() [140]
-----------------------------------------------
                0.00    0.00       2/28148       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [260]
                0.00    0.00    4688/28148       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [146]
                0.00    0.00    4688/28148       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [82]
                0.00    0.00   18770/28148       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [143]
[142]    0.0    0.00    0.00   28148         std::__deque_buf_size(unsigned long) [142]
-----------------------------------------------
                0.00    0.00    4687/18770       std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [151]
                0.00    0.00   14083/18770       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [144]
[143]    0.0    0.00    0.00   18770         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [143]
                0.00    0.00   18770/28148       std::__deque_buf_size(unsigned long) [142]
-----------------------------------------------
                0.00    0.00       2/14083       std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [260]
                0.00    0.00      20/14083       std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [195]
                0.00    0.00    4687/14083       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [83]
                0.00    0.00    4687/14083       std::_Deque_iterator<int, int&, int*>::operator--() [136]
                0.00    0.00    4687/14083       std::deque<int, std::allocator<int> >::_M_pop_back_aux() [81]
[144]    0.0    0.00    0.00   14083         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [144]
                0.00    0.00   14083/18770       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [143]
-----------------------------------------------
                0.00    0.00      22/4709        std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [162]
                0.00    0.00    4687/4709        std::deque<int, std::allocator<int> >::max_size() const [148]
[145]    0.0    0.00    0.00    4709         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [145]
-----------------------------------------------
                0.00    0.00       1/4688        std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [258]
                0.00    0.00    4687/4688        void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [83]
[146]    0.0    0.00    0.00    4688         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [146]
                0.00    0.00    4688/28148       std::__deque_buf_size(unsigned long) [142]
                0.00    0.00    4688/604687      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [128]
-----------------------------------------------
                0.00    0.00    4687/4687        void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [83]
[147]    0.0    0.00    0.00    4687         std::deque<int, std::allocator<int> >::size() const [147]
                0.00    0.00    4687/4687        std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [151]
-----------------------------------------------
                0.00    0.00    4687/4687        void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [83]
[148]    0.0    0.00    0.00    4687         std::deque<int, std::allocator<int> >::max_size() const [148]
                0.00    0.00    4687/4687        std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [149]
                0.00    0.00    4687/4709        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [145]
-----------------------------------------------
                0.00    0.00    4687/4687        std::deque<int, std::allocator<int> >::max_size() const [148]
[149]    0.0    0.00    0.00    4687         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [149]
                0.00    0.00    4687/1204685     std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [116]
                0.00    0.00    4687/1204688     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [114]
-----------------------------------------------
                0.00    0.00    4687/4687        void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [83]
[150]    0.0    0.00    0.00    4687         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [150]
                0.00    0.00      10/10          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [195]
-----------------------------------------------
                0.00    0.00    4687/4687        std::deque<int, std::allocator<int> >::size() const [147]
[151]    0.0    0.00    0.00    4687         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [151]
                0.00    0.00    4687/18770       std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [143]
-----------------------------------------------
                0.00    0.00      20/80          void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [80]
                0.00    0.00      20/80          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [79]
                0.00    0.00      20/80          void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [176]
                0.00    0.00      20/80          void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [168]
[152]    0.0    0.00    0.00      80         int&& std::forward<int>(std::remove_reference<int>::type&) [152]
-----------------------------------------------
                0.00    0.00      72/72          std::_List_node<int>::_M_valptr() [155]
[153]    0.0    0.00    0.00      72         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [153]
                0.00    0.00      72/72          __gnu_cxx::__aligned_membuf<int>::_M_addr() [154]
-----------------------------------------------
                0.00    0.00      72/72          __gnu_cxx::__aligned_membuf<int>::_M_ptr() [153]
[154]    0.0    0.00    0.00      72         __gnu_cxx::__aligned_membuf<int>::_M_addr() [154]
-----------------------------------------------
                0.00    0.00      20/72          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [79]
                0.00    0.00      20/72          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [121]
                0.00    0.00      32/72          std::_List_iterator<int>::operator*() const [157]
[155]    0.0    0.00    0.00      72         std::_List_node<int>::_M_valptr() [155]
                0.00    0.00      72/72          __gnu_cxx::__aligned_membuf<int>::_M_ptr() [153]
-----------------------------------------------
                0.00    0.00      20/40          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [79]
                0.00    0.00      20/40          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [121]
[156]    0.0    0.00    0.00      40         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [156]
-----------------------------------------------
                0.00    0.00      15/32          reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
                0.00    0.00      17/32          dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [8]
[157]    0.0    0.00    0.00      32         std::_List_iterator<int>::operator*() const [157]
                0.00    0.00      32/72          std::_List_node<int>::_M_valptr() [155]
-----------------------------------------------
                0.00    0.00      30/30          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [199]
[158]    0.0    0.00    0.00      30         int** std::__niter_base<int**>(int**) [158]
-----------------------------------------------
                0.00    0.00      22/22          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [163]
[159]    0.0    0.00    0.00      22         __gnu_cxx::new_allocator<int*>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00      22/22          std::allocator<int*>::~allocator() [164]
[160]    0.0    0.00    0.00      22         __gnu_cxx::new_allocator<int*>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00      22/22          bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [185]
[161]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [161]
-----------------------------------------------
                0.00    0.00      11/22          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [188]
                0.00    0.00      11/22          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [187]
[162]    0.0    0.00    0.00      22         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [162]
                0.00    0.00      22/4709        std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [145]
                0.00    0.00      22/22          std::allocator<int*>::allocator<int>(std::allocator<int> const&) [163]
-----------------------------------------------
                0.00    0.00      22/22          std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [162]
[163]    0.0    0.00    0.00      22         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [163]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<int*>::new_allocator() [159]
-----------------------------------------------
                0.00    0.00      11/22          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [188]
                0.00    0.00      11/22          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [187]
[164]    0.0    0.00    0.00      22         std::allocator<int*>::~allocator() [164]
                0.00    0.00      22/22          __gnu_cxx::new_allocator<int*>::~new_allocator() [160]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [174]
[165]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [165]
-----------------------------------------------
                0.00    0.00      20/20          void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [175]
[166]    0.0    0.00    0.00      20         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [166]
-----------------------------------------------
                0.00    0.00      20/20          std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [77]
[167]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [167]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [169]
-----------------------------------------------
                0.00    0.00      20/20          void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [176]
[168]    0.0    0.00    0.00      20         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [168]
                0.00    0.00      20/80          int&& std::forward<int>(std::remove_reference<int>::type&) [152]
                0.00    0.00      20/2400030     operator new(unsigned long, void*) [108]
-----------------------------------------------
                0.00    0.00      20/20          __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [167]
[169]    0.0    0.00    0.00      20         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [169]
-----------------------------------------------
                0.00    0.00      10/20          dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [8]
                0.00    0.00      10/20          reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
[170]    0.0    0.00    0.00      20         std::_List_iterator<int>::operator++() [170]
-----------------------------------------------
                0.00    0.00      20/20          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [79]
[171]    0.0    0.00    0.00      20         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [171]
                0.00    0.00      20/20          std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [180]
-----------------------------------------------
                0.00    0.00      20/20          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [79]
[172]    0.0    0.00    0.00      20         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [172]
-----------------------------------------------
                0.00    0.00      20/20          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [79]
[173]    0.0    0.00    0.00      20         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [173]
-----------------------------------------------
                0.00    0.00      20/20          std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [179]
[174]    0.0    0.00    0.00      20         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [174]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [165]
-----------------------------------------------
                0.00    0.00      20/20          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [121]
[175]    0.0    0.00    0.00      20         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [175]
                0.00    0.00      20/20          void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [166]
-----------------------------------------------
                0.00    0.00      20/20          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [79]
[176]    0.0    0.00    0.00      20         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [176]
                0.00    0.00      20/80          int&& std::forward<int>(std::remove_reference<int>::type&) [152]
                0.00    0.00      20/20          void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [168]
-----------------------------------------------
                0.00    0.00      20/20          main [1]
[177]    0.0    0.00    0.00      20         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long) [177]
-----------------------------------------------
                0.00    0.00      20/20          void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [80]
[178]    0.0    0.00    0.00      20         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [178]
-----------------------------------------------
                0.00    0.00      20/20          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [121]
[179]    0.0    0.00    0.00      20         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [179]
                0.00    0.00      20/20          std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [174]
-----------------------------------------------
                0.00    0.00      20/20          std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [171]
[180]    0.0    0.00    0.00      20         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [180]
-----------------------------------------------
                0.00    0.00      20/20          int** std::copy<int**, int**>(int**, int**, int**) [202]
[181]    0.0    0.00    0.00      20         int** std::__miter_base<int**>(int**) [181]
-----------------------------------------------
                0.00    0.00      20/20          std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [73]
[182]    0.0    0.00    0.00      20         std::remove_reference<int&>::type&& std::move<int&>(int&) [182]
-----------------------------------------------
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [189]
[183]    0.0    0.00    0.00      11         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [183]
-----------------------------------------------
                0.00    0.00      11/11          std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [190]
[184]    0.0    0.00    0.00      11         __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [184]
                0.00    0.00      11/11          __gnu_cxx::new_allocator<int*>::_M_max_size() const [186]
-----------------------------------------------
                0.00    0.00      11/11          kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[185]    0.0    0.00    0.00      11         bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [185]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [161]
-----------------------------------------------
