Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[116]    0.0    0.00    0.00       1         std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [116]
                0.00    0.00       1/1200001     std::deque<int, std::allocator<int> >::deque() [15]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[117]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [117]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [125]
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [256]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [117]
[118]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00       1/2400021     std::operator+(std::_Bit_iterator const&, long) [16]
                0.00    0.00       1/2400022     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [39]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [241]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [209]
                0.00    0.00       1/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [187]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[119]    0.0    0.00    0.00       1         std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [119]
                0.00    0.00       1/1200001     std::deque<int, std::allocator<int> >::~deque() [24]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [121]
[120]    0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [120]
                0.00    0.00       4/2400026     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [47]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [122]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [124]
[121]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [121]
                0.00    0.00       4/4           std::_Bit_iterator::_Bit_iterator() [120]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [125]
[122]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [122]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [121]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [231]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [126]
[123]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [123]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [124]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [196]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [246]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [123]
[124]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [124]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [121]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [117]
[125]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [125]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [122]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [230]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [199]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [127]
[126]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [126]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [123]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [242]
-----------------------------------------------
                0.00    0.00       1/1           kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[127]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [127]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [126]
-----------------------------------------------
                0.00    0.00    4687/3004686     void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [106]
                0.00    0.00  599999/3004686     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [6]
                0.00    0.00 1200000/3004686     void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [80]
                0.00    0.00 1200000/3004686     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [150]
[134]    0.0    0.00    0.00 3004686         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [134]
-----------------------------------------------
                0.00    0.00      10/2400030     void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [172]
                0.00    0.00      20/2400030     void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [161]
                0.00    0.00 1200000/2400030     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [150]
                0.00    0.00 1200000/2400030     void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [12]
[135]    0.0    0.00    0.00 2400030         operator new(unsigned long, void*) [135]
-----------------------------------------------
                0.00    0.00 2400022/2400022     std::allocator<int*>::~allocator() [137]
[136]    0.0    0.00    0.00 2400022         __gnu_cxx::new_allocator<int*>::~new_allocator() [136]
-----------------------------------------------
                0.00    0.00 1200011/2400022     std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [54]
                0.00    0.00 1200011/2400022     std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [44]
[137]    0.0    0.00    0.00 2400022         std::allocator<int*>::~allocator() [137]
                0.00    0.00 2400022/2400022     __gnu_cxx::new_allocator<int*>::~new_allocator() [136]
-----------------------------------------------
                0.00    0.00 1199994/2399988     std::vector<int, std::allocator<int> >::begin() [81]
                0.00    0.00 1199994/2399988     std::vector<int, std::allocator<int> >::end() [153]
[138]    0.0    0.00    0.00 2399988         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [138]
-----------------------------------------------
                0.00    0.00      10/1800010     std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [115]
                0.00    0.00  599999/1800010     std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [25]
                0.00    0.00 1200001/1800010     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [22]
[139]    0.0    0.00    0.00 1800010         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [139]
-----------------------------------------------
                0.00    0.00    4687/1800001     std::deque<int, std::allocator<int> >::_M_pop_back_aux() [107]
                0.00    0.00  595313/1800001     std::deque<int, std::allocator<int> >::pop_back() [45]
                0.00    0.00 1200001/1800001     std::deque<int, std::allocator<int> >::~deque() [24]
[140]    0.0    0.00    0.00 1800001         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [140]
-----------------------------------------------
                0.00    0.00 1799996/1799996     std::allocator<int>::~allocator() [142]
[141]    0.0    0.00    0.00 1799996         __gnu_cxx::new_allocator<int>::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00  599995/1799996     std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [156]
                0.00    0.00 1200001/1799996     std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [148]
[142]    0.0    0.00    0.00 1799996         std::allocator<int>::~allocator() [142]
                0.00    0.00 1799996/1799996     __gnu_cxx::new_allocator<int>::~new_allocator() [141]
-----------------------------------------------
                0.00    0.00       1/1204688     std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_max_size(std::allocator<std::pair<int, int> > const&) [249]
                0.00    0.00       2/1204688     std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::deque<int, std::allocator<int> > > const&) [213]
                0.00    0.00    4687/1204688     std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [109]
                0.00    0.00 1199998/1204688     std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [35]
[143]    0.0    0.00    0.00 1204688         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [143]
-----------------------------------------------
                0.00    0.00      10/1200020     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.00      10/1200020     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
                0.00    0.00 1200000/1200020     kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[144]    0.0    0.00    0.00 1200020         std::_Bit_reference::operator bool() const [144]
-----------------------------------------------
                0.00    0.00 1200011/1200011     std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [147]
[145]    0.0    0.00    0.00 1200011         __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [145]
-----------------------------------------------
                0.00    0.00 1200011/1200011     __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [61]
[146]    0.0    0.00    0.00 1200011         __gnu_cxx::new_allocator<int*>::_M_max_size() const [146]
-----------------------------------------------
                0.00    0.00 1200011/1200011     std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [54]
[147]    0.0    0.00    0.00 1200011         std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [147]
                0.00    0.00 1200011/1200011     __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [145]
-----------------------------------------------
                0.00    0.00 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [31]
[148]    0.0    0.00    0.00 1200001         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [148]
                0.00    0.00 1200001/1799996     std::allocator<int>::~allocator() [142]
-----------------------------------------------
                0.00    0.00 1200001/1200001     std::deque<int, std::allocator<int> >::~deque() [24]
[149]    0.0    0.00    0.00 1200001         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [149]
-----------------------------------------------
                0.00    0.00 1200000/1200000     void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [80]
[150]    0.0    0.00    0.00 1200000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [150]
                0.00    0.00 1200000/3004686     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [134]
                0.00    0.00 1200000/2400030     operator new(unsigned long, void*) [135]
-----------------------------------------------
                0.00    0.00  600000/1200000     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.00  600000/1200000     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
[151]    0.0    0.00    0.00 1200000         std::_Bit_reference::operator=(bool) [151]
-----------------------------------------------
                0.00    0.00 1199998/1199998     std::vector<int, std::allocator<int> >::max_size() const [34]
[152]    0.0    0.00    0.00 1199998         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [152]
-----------------------------------------------
                0.00    0.00  599995/1199994     kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
                0.00    0.00  599999/1199994     std::vector<int, std::allocator<int> >::push_back(int const&) [5]
[153]    0.0    0.00    0.00 1199994         std::vector<int, std::allocator<int> >::end() [153]
                0.00    0.00 1199994/2399988     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [138]
-----------------------------------------------
                0.00    0.00      15/600052      reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
                0.00    0.00      17/600052      dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.00  600020/600052      std::deque<int, std::allocator<int> >::back() [40]
[154]    0.0    0.00    0.00  600052         std::_Deque_iterator<int, int&, int*>::operator*() const [154]
-----------------------------------------------
                0.00    0.00  600000/600000      void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [84]
[155]    0.0    0.00    0.00  600000         void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [155]
-----------------------------------------------
                0.00    0.00  599995/599995      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [87]
[156]    0.0    0.00    0.00  599995         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [156]
                0.00    0.00  599995/1799996     std::allocator<int>::~allocator() [142]
-----------------------------------------------
                0.00    0.00  599995/599995      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [101]
[157]    0.0    0.00    0.00  599995         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [157]
-----------------------------------------------
                0.00    0.00      20/60          int& std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [112]
                0.00    0.00      20/60          void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [163]
                0.00    0.00      20/60          void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [161]
[158]    0.0    0.00    0.00      60         int&& std::forward<int>(std::remove_reference<int>::type&) [158]
-----------------------------------------------
                0.00    0.00      30/30          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [175]
[159]    0.0    0.00    0.00      30         int** std::__niter_base<int**>(int**) [159]
-----------------------------------------------
                0.00    0.00      22/22          bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [167]
[160]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [160]
-----------------------------------------------
                0.00    0.00      20/20          void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [163]
[161]    0.0    0.00    0.00      20         void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [161]
                0.00    0.00      20/60          int&& std::forward<int>(std::remove_reference<int>::type&) [158]
                0.00    0.00      20/2400030     operator new(unsigned long, void*) [135]
-----------------------------------------------
                0.00    0.00      10/20          dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.00      10/20          reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
[162]    0.0    0.00    0.00      20         std::_Deque_iterator<int, int&, int*>::operator++() [162]
-----------------------------------------------
                0.00    0.00      20/20          int& std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [112]
[163]    0.0    0.00    0.00      20         void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [163]
                0.00    0.00      20/60          int&& std::forward<int>(std::remove_reference<int>::type&) [158]
                0.00    0.00      20/20          void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [161]
-----------------------------------------------
                0.00    0.00      20/20          main [1]
[164]    0.0    0.00    0.00      20         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::operator[](unsigned long) [164]
-----------------------------------------------
                0.00    0.00      20/20          int** std::copy<int**, int**>(int**, int**, int**) [178]
[165]    0.0    0.00    0.00      20         int** std::__miter_base<int**>(int**) [165]
-----------------------------------------------
                0.00    0.00      20/20          std::deque<int, std::allocator<int> >::push_back(int&&) [113]
[166]    0.0    0.00    0.00      20         std::remove_reference<int&>::type&& std::move<int&>(int&) [166]
-----------------------------------------------
                0.00    0.00      11/11          kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[167]    0.0    0.00    0.00      11         bool __gnu_cxx::operator!=<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [167]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [160]
-----------------------------------------------
                0.00    0.00      10/10          kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[168]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [168]
-----------------------------------------------
                0.00    0.00      10/10          kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[169]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [169]
-----------------------------------------------
                0.00    0.00      10/10          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [177]
[170]    0.0    0.00    0.00      10         int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [170]
-----------------------------------------------
                0.00    0.00      10/10          void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [172]
[171]    0.0    0.00    0.00      10         std::pair<int, int>::pair<int, int, true>() [171]
-----------------------------------------------
                0.00    0.00      10/10          std::pair<int, int>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long) [248]
[172]    0.0    0.00    0.00      10         void std::_Construct<std::pair<int, int>>(std::pair<int, int>*) [172]
                0.00    0.00      10/10          std::pair<int, int>::pair<int, int, true>() [171]
                0.00    0.00      10/2400030     operator new(unsigned long, void*) [135]
-----------------------------------------------
                0.00    0.00      10/10          std::pair<int, int>* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::pair<int, int>*, unsigned long>(std::pair<int, int>*, unsigned long) [248]
[173]    0.0    0.00    0.00      10         std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [173]
-----------------------------------------------
                0.00    0.00      10/10          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [175]
[174]    0.0    0.00    0.00      10         int** std::__niter_wrap<int**>(int** const&, int**) [174]
-----------------------------------------------
                0.00    0.00      10/10          int** std::copy<int**, int**>(int**, int**, int**) [178]
[175]    0.0    0.00    0.00      10         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [175]
                0.00    0.00      30/30          int** std::__niter_base<int**>(int**) [159]
                0.00    0.00      10/10          int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [176]
                0.00    0.00      10/10          int** std::__niter_wrap<int**>(int** const&, int**) [174]
-----------------------------------------------
                0.00    0.00      10/10          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [175]
[176]    0.0    0.00    0.00      10         int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [176]
                0.00    0.00      10/10          int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [177]
-----------------------------------------------
                0.00    0.00      10/10          int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [176]
[177]    0.0    0.00    0.00      10         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [177]
                0.00    0.00      10/10          int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [170]
-----------------------------------------------
                0.00    0.00      10/10          std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [115]
[178]    0.0    0.00    0.00      10         int** std::copy<int**, int**>(int**, int**, int**) [178]
                0.00    0.00      20/20          int** std::__miter_base<int**>(int**) [165]
                0.00    0.00      10/10          int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [175]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::deque<int, std::allocator<int> > >::~allocator() [180]
[179]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::~new_allocator() [179]
-----------------------------------------------
                0.00    0.00       2/6           kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
                0.00    0.00       2/6           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [214]
                0.00    0.00       2/6           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [203]
[180]    0.0    0.00    0.00       6         std::allocator<std::deque<int, std::allocator<int> > >::~allocator() [180]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::~new_allocator() [179]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::deque<int, std::allocator<int> > >::allocator(std::allocator<std::deque<int, std::allocator<int> > > const&) [183]
[181]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > > const&) [181]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::max_size() const [195]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::allocate(unsigned long, void const*) [190]
[182]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::_M_max_size() const [182]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [214]
                0.00    0.00       2/4           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::deque<int, std::allocator<int> > > const&) [202]
[183]    0.0    0.00    0.00       4         std::allocator<std::deque<int, std::allocator<int> > >::allocator(std::allocator<std::deque<int, std::allocator<int> > > const&) [183]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > > const&) [181]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~vector() [19]
                0.00    0.00       2/4           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [8]
[184]    0.0    0.00    0.00       4         std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [184]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::pair<int, int> >::~allocator() [186]
[185]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [185]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       1/3           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, int> > const&) [250]
                0.00    0.00       1/3           std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::~_Vector_impl() [235]
[186]    0.0    0.00    0.00       3         std::allocator<std::pair<int, int> >::~allocator() [186]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::pair<int, int> >::~new_allocator() [185]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [196]
[187]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [187]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&) [197]
[188]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int, int> > const&) [188]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::deallocate(std::allocator<std::deque<int, std::allocator<int> > >&, std::deque<int, std::allocator<int> >*, unsigned long) [210]
[189]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::deallocate(std::deque<int, std::allocator<int> >*, unsigned long) [189]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::deque<int, std::allocator<int> > > >::allocate(std::allocator<std::deque<int, std::allocator<int> > >&, unsigned long) [211]
[190]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::allocate(unsigned long, void const*) [190]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::deque<int, std::allocator<int> > >::_M_max_size() const [182]
-----------------------------------------------
